reading_accuracy,reading_wpm,reading_delay_pct,fluency_score,pronunciation_score,writing_accuracy,handwriting_clarity,math_accuracy,puzzle_accuracy,label
48.85499498873959,30.312156679678772,82.4419167112811,44.8079209713513,28.3861688021841,91.8609696290186,85.72099471396707,73.03131780330976,85.69531072675014,1
37.691864763976405,43.44428471748891,63.77337189401852,29.65689153496138,35.20382128570742,88.12643750680735,78.54825543996056,83.97669319023093,81.34624442616033,1
43.62147276247417,32.76109073493398,78.37100561022879,31.512283295354575,27.35704250583821,76.238809805378,83.24012135164902,76.62608821778356,92.1445589479907,1
21.361317583409672,39.98771674283894,78.0581768000455,35.83274848570946,50.635680486488056,92.21065355469642,79.67894265333588,79.61082743572875,79.70527749107755,1
23.19610080825116,34.96020797493157,65.87164087579349,44.04880674818854,37.07863657645382,84.33106662120015,87.51554325399236,70.43537259853065,86.98635360124797,1
44.43610882587777,45.62215186576192,125.34066461896762,38.50054200372733,27.874349545083426,85.15948696435085,84.58950465584222,79.56976469794708,75.70384320647698,1
38.70648648252907,39.485814511232356,94.19774320125674,21.724620132710957,21.44230435095412,74.22453423055445,72.04497784568625,90.22002765338637,76.4843133381049,1
25.729460916206087,20.184397438926727,139.59475507084727,24.089727919930638,43.650853262873966,91.44433989922786,86.07733895547494,83.56805917345638,79.40306077305684,1
32.14386217585215,45.98723351781536,82.69539950986673,17.92884718825573,27.51256498964145,93.2741278754136,87.18096035844503,70.24501317334928,77.60158843766257,1
36.160174999448685,36.88486228200727,100.79089485899345,34.333570924942194,54.635376731157244,89.37476623737271,79.26755451536748,81.74609550599618,76.34697098475188,1
45.30829487412325,33.66793361960892,117.51156860340865,20.422209196176645,38.67951306953101,93.51881131612515,91.89464452399261,77.28629119113519,71.24171764752023,1
21.812359750834826,23.765870091328942,138.97184547046004,22.72214665438097,30.114194868681125,77.55749760305865,91.07535887112407,81.93876638492928,90.91865829381148,1
37.90166868102087,28.814787622659658,107.21589914574373,41.64340965541132,43.01871018274206,91.52797920906929,74.37916309749345,80.11731803619692,71.60753827228211,1
41.511077647600516,28.950891663234138,93.61721650311446,24.802670259960458,29.632697320332994,82.22232857159356,92.60665771214671,93.29948048893453,92.1841378900742,1
49.33675573731378,57.41477997618916,138.0313570624808,31.99940155062501,48.70960028684112,74.09793007358962,81.02180928737694,71.02943247407539,73.1366347267015,1
44.21480234876553,37.30051898986187,87.92217822188495,26.92698026367531,30.788261782547966,86.72001497583503,88.09374131585733,87.08970028204831,71.63154342656648,1
28.2868194069582,21.6826338886068,67.14813296693188,17.220938622177407,54.58867063385682,87.10300676764697,90.3524251741809,91.27566490754353,84.07511909951742,1
41.287375816347954,25.552667289732835,100.05378967592159,25.885914896901152,41.18006749058527,77.17311284391725,82.62781052674225,93.98096461626189,82.56104481436805,1
42.898336547809315,23.161307029316482,130.65839758481928,27.242046091077924,49.55439021299321,70.68733329068925,79.97754848427039,74.4409056636074,82.28086422079713,1
41.892064997551856,43.55477560828845,62.77027485781708,41.87103305734554,22.54854143524478,74.99618147713909,92.88628421537746,83.28262004915484,84.36260818753495,1
44.6043220385561,27.46485966267307,112.72940204906328,24.733519609390186,32.19047960851658,79.99443869184717,75.77133882338558,71.0897394329303,77.17641515297889,1
47.11189928640913,39.94230561127104,113.50176436745124,26.377233592862034,45.812048015815236,74.18907277649672,76.42425194297861,82.47958811137721,86.57373183574028,1
22.952896069680207,34.802482514799024,143.56875870846434,38.486903060170036,42.927065606920394,74.8507487059901,79.04050785033593,73.13645223852456,82.56005549267958,1
23.142915730433565,52.15505508576798,85.78183354305196,37.76869953634794,26.79850925018152,79.78476660955674,91.48664444926413,90.94741686746784,78.36858667393314,1
43.89199966311938,32.81958549061449,85.09529518896267,38.948558299454724,32.467102567839845,94.04466535771401,93.4697066053269,72.84675006513412,90.6625166745182,1
27.571174295644127,38.33061929587233,99.64352862057103,43.613122202280124,29.22051926206393,89.10608788519122,75.50169286887154,82.83220900966238,88.19302740816775,1
21.756242658502337,48.85142194391303,92.12234113243636,38.86672495184352,41.467955941664506,77.9937100306641,91.59675369078113,83.02740172481884,79.84025854861555,1
32.036875429418174,37.33404827722558,126.27112764203942,27.22824609653673,32.05988803105713,93.7901017229637,76.45507398671424,94.29126244829013,91.19044463072183,1
44.59630735478234,51.72862144052756,117.75768694183947,39.64525550694276,30.81689847001224,86.14116980646831,94.2660311687472,86.37451735097221,93.00645625279435,1
23.79695071441941,46.467374249466594,128.30289341156396,30.26023896269815,27.25822931527196,81.3862411160035,84.93519729953955,77.19600732692005,83.42165667710907,1
40.15525915413403,36.421164557868636,133.80376120788202,23.33142097555696,34.31594923201269,81.70750497387868,70.17716168618456,76.01998274845346,75.37381125392302,1
20.10847585314703,40.15927702745451,143.0683019460733,24.08751204393037,26.842590656879374,80.2686116958848,70.85324760177944,73.20620514112662,92.89480391367468,1
23.2921234163735,58.68813823368774,98.78430586061829,21.71527165690195,53.68993555821713,75.82480131364849,73.6871132701177,88.91286810122648,74.73699050238793,1
30.525510373054605,46.464459860335694,148.62276505243946,19.3497887345926,25.40756340233562,79.66580480534265,74.68932894546892,87.26891640455847,71.21058066043173,1
22.508068430732422,56.199809038892994,79.40947320632874,20.53471235560951,51.96566502355717,83.19740960108481,89.19047807066491,85.24692818270265,78.18717522182827,1
45.377050023113384,27.150340138842573,124.29286457525957,16.89534149861458,34.99655843548037,83.20068376825553,75.56914691042374,71.0210110737497,88.174158611526,1
45.92211509436407,39.329446249806075,108.06083855764703,41.65352594797159,33.225309704660276,89.04342255531296,94.2285405012465,89.07072165985736,93.08185215883873,1
42.667121092985724,56.34646679380202,133.5210535216395,42.930234289473695,28.096193031669706,78.96994642893381,85.90280143007345,86.04718942871199,85.93214117036099,1
27.274388941868523,32.904482457656705,102.90934685457833,32.60311177481687,42.25147170286317,87.9199507325988,87.31293773133794,94.09722170276221,93.7959636741665,1
35.697412257199396,58.70656792585683,130.55447718261883,40.21468669826055,43.99348052537927,84.45229596921712,75.4454129821302,84.6800532469203,72.30927098189741,1
25.525655765701142,23.883099618946297,143.71518431829102,20.507133079594414,36.36498367883461,94.04613511317086,92.31765785237712,77.59879766654271,71.5188432397005,1
28.438353502193323,56.106846811001475,125.90648395260786,42.05021475680955,21.949741349269843,79.63212315084957,86.69536432049829,79.53801380473301,85.1047987685916,1
35.48015876521373,37.808484882634346,129.84848575964918,30.190846788915252,52.14785527409925,92.53041160651975,91.6101406085466,74.39601763445582,94.15290806231887,1
42.05041425382393,22.949766605646428,66.04578881392705,17.014949778166653,54.31151965067333,90.51606368245723,93.91202743078068,88.07285455503462,82.5680327238681,1
22.839631411809176,55.1808637034435,78.44618960090526,19.239382334824807,35.08651953241422,85.94160711473643,73.14102442773991,87.69304150054313,71.28788064848263,1
28.900900928842585,30.07760849636454,147.68733664532343,24.269293823604514,41.47812825932645,86.36286166855294,72.41468075672364,75.0162503869419,75.53046640193641,1
47.79864045715767,20.89000501980901,122.38683034086549,16.306727410642544,35.76045191853113,72.11624836516026,90.0851956647409,73.96223307955697,76.11982266039426,1
32.873699533456644,25.43228422276769,110.53041155799042,24.27880134052331,31.265787781014218,93.75561513983581,91.65315147735426,71.92512333005486,78.44642822842376,1
48.16609021727943,46.364589675990466,93.0278736056805,16.797912993566754,22.706157750023266,72.6734015873936,84.59403552194964,92.79939359204397,71.09008458965532,1
49.74201624656407,59.11245956552779,63.99501010862261,22.080828155784754,35.96237056390546,84.08083271858767,79.15001369376301,75.82674584237128,92.6223175124479,1
35.79979478334248,24.45848558334067,93.22223171677214,22.970092675693248,48.6434594725808,78.25177001122886,86.31574090188059,78.6040881687951,82.88909861803738,1
28.64132029354552,38.47792192499048,104.90215859606184,44.831069291003814,20.596101138080126,80.7462994572463,77.64160181481144,77.01261270943726,86.77326982385273,1
43.723304257177375,27.225462037901302,79.03135584481981,22.066400212909933,40.37376891130778,85.25457527092043,75.9596423038367,80.34061506526977,71.67932092237523,1
24.77932206575045,49.801461364063684,75.58231121464493,22.17559346815741,50.82702380543411,92.72128444705804,82.20363023818163,87.85121998456208,71.35288669509123,1
27.561405790162116,24.722355990472565,105.75748962217651,35.60366905075155,27.61423005050253,81.43917808930753,75.4038456901595,91.7648908431571,84.66169430101368,1
43.54639728497847,29.593669939235582,112.73138120647894,40.78072435549356,26.413955264117178,94.69323888266103,82.09259020787933,74.56496873821351,92.1824002626052,1
33.0093777419609,27.856238705962856,81.59261269690724,26.611662378062597,47.029681899568004,84.8203016337875,93.9151626365893,87.16030859352912,83.21205002398868,1
26.046138109630004,42.10079121467912,112.86505270105917,41.268540598220774,28.928025089175264,74.01384856605436,90.99460089043475,78.81405355606213,91.94547931425178,1
39.533772348569734,54.927363680025294,141.03059674868655,25.204260622432713,26.719449364622697,74.7502323707813,93.54077298750056,94.51317920743232,90.27478182638099,1
41.98285584145049,40.44360804625674,102.58559322192184,20.91047638845058,33.22962376992322,87.90277588973127,90.15822437118396,77.47297898210192,71.89634464487303,1
23.75213718351707,22.329738110858848,137.1651152628463,24.889164729831705,33.73757042945763,71.25994485608454,78.86877339865691,70.1798239001965,75.04893685964225,1
28.309407799248024,42.535557223873255,143.45443000799867,33.280691217839774,50.59353720557981,82.00853940555567,90.30113096378898,82.89099935049613,86.44276672888356,1
26.638302661166996,51.90083997272038,68.31546260433771,26.014294779362213,41.64552151767869,73.70547774508792,93.07289358883035,73.76827710689844,81.08753456375103,1
31.395638862873565,25.28624789217291,68.62304216911173,35.18681411967866,34.208650971885625,80.83046587944612,93.67589469592636,71.11236067045998,77.26749534117302,1
42.90334686728193,22.90844857378367,102.84397645988412,22.108076382674472,38.70357875000184,88.74793555179299,87.07994626712492,87.45673079869272,80.46584640119949,1
41.41124306822972,27.51231110230276,112.92921998859325,36.02978681967446,53.3887831663846,81.47032320603586,75.28416609537783,88.30648206271141,81.12999115676585,1
39.87571731151112,49.8434529128651,98.32951180185263,25.423150897454,23.962513681346337,74.08627772452317,70.99322883411728,81.51747532791256,92.76380627053992,1
20.188566376057736,43.66721678128006,89.38056933757528,28.676051148058036,27.2700432603642,76.29813425891606,73.68000570400389,86.92213791891443,72.58645709262383,1
24.264299401411684,41.623786158469954,117.68947045135403,31.73235421328688,53.68850473052944,79.18848971630456,94.13867294734864,83.45598620617835,76.99326867019037,1
26.698926473062002,29.979195785270733,60.187336111492826,35.58675009557981,53.50636969845215,71.73902958716037,81.55242060481923,85.74502769304829,83.43912041456785,1
28.158675381165487,33.28946380987438,147.12659527773684,22.16141075546201,26.20078974426704,84.60844090202805,91.37465037080143,84.91759932969903,87.4571731657648,1
24.392796249467,58.63540051773369,80.887117936922,40.07836612232431,25.07880859938544,85.18834478195126,81.62610383895728,86.64556910138981,85.7659322239811,1
32.30946654421669,29.625009069175427,142.53888917247065,36.65528249265719,34.73797970185169,71.55379817831418,86.52043958649598,74.99076621682929,93.54106844343487,1
22.255417550420777,56.06581693020354,69.81132700810554,22.022937570719982,21.74014023707892,80.05778302935406,70.60351942805835,76.7176655009175,89.89022312048684,1
42.50066571163342,43.221260178309464,81.42784638401153,44.249236878087316,42.921623629979905,80.35001707211812,76.24662356798417,80.9990787376923,83.92692104936076,1
43.63162361888315,24.93185865484991,81.13863309787504,34.94390973091375,22.712360758160976,78.34548921381503,80.90673200106473,81.15320023547966,75.36706729183769,1
37.22800068802694,38.692495126202715,149.65376137805816,28.572806594001168,22.031036948299825,83.9434935082778,85.76577617885408,89.3602927896726,81.27185578505599,1
22.691146311259036,57.941948694435034,60.4140491153296,19.72581976660549,36.98154276730972,78.64893725150279,74.28802970132946,79.1848414807383,87.33455610486193,1
46.70249508640274,36.74262392549434,117.56743883731463,30.996630069243942,53.522532263853556,80.41023198694515,89.11378660676225,74.06262890147956,90.94905437090212,1
48.969074861243435,54.53546259157449,138.27179229547676,19.943276604813548,34.937857762210584,89.93808868604015,79.11011765340594,76.2866492622769,93.99340561055968,1
26.070906809653682,30.25714778606831,120.5046288622263,27.884750360935314,32.47684055311929,74.05273388575503,90.43588173084711,75.3683375596057,85.13631915344794,1
41.139194583221595,42.83688607201492,92.64604363952498,27.261375682185566,54.92848504258001,85.47786738258552,72.44922725987668,88.29150048140055,83.1729841826108,1
45.25815891927457,53.75408232807895,146.24784264326414,36.59818933042381,38.618913627271425,82.63986004227114,86.99391469205929,81.75849036564955,70.44229807802871,1
36.195305676281066,56.82753764678782,140.41686791301368,20.771495436727495,33.1334492411587,77.62679093698372,77.33320833016276,87.71576744927458,71.8024767287545,1
29.699692985802464,39.43293468605203,99.0559428224566,39.65614064612538,33.505128466956066,88.18836641226027,89.88457935306545,80.40549201894068,73.90262494093501,1
34.35676145241058,45.587524085817165,111.59956433500471,24.783969810484976,26.823582361172868,83.7797089885287,80.05426067606027,92.24339006259763,71.36899827974071,1
35.36806252353356,20.119205231293236,147.07672690247165,28.319658809063252,37.92780701066386,81.93403817401739,86.63374080658916,94.58800769306836,80.02158097012317,1
32.019111325640836,30.128932300535585,148.4304325733823,38.17022926661528,35.3599259858802,86.69173286928,93.35763171591184,86.7460627175653,78.4219636284718,1
47.895274809011184,31.14848414987783,100.4840948146157,33.76177199140544,29.47783537215947,90.05725769953402,70.51566580034411,91.59531393090548,85.93385394670982,1
42.31649332827506,23.739720466177232,136.26150253287796,24.24076055405812,25.618903031061592,94.31671975083941,70.27791955835934,82.69833167930156,83.39162769833507,1
27.23904926764892,31.187800534279067,87.17822042585428,26.58608773637643,30.89336040336438,85.73375920940934,89.25698130441783,93.3655210088477,84.89926898469649,1
37.56671561959605,32.84488132232556,93.46315856375982,24.173604419688303,37.80391646907053,91.86099963500958,86.15982628770195,90.7896621418207,81.79943007344136,1
40.66067452793502,58.75064158272773,74.83396946912036,32.843105018314716,22.04166452996806,70.02728852557392,77.32449301261082,94.79446429415097,76.94342871385643,1
24.204692651063908,46.74409522243351,78.82661334990573,24.97873599620519,25.381041000438458,83.25589231814727,82.35991756935655,85.57734338319452,93.82063287366192,1
30.752772271404464,37.04020317665377,119.1185972033423,36.77093084349423,53.16800434391834,75.36618871925495,71.04839163997171,89.48016850670571,72.16022899400348,1
47.16644844811748,59.52217842782037,105.97034562063729,32.393614757511784,38.999937286096866,72.35481142707843,74.81114013403102,83.57170349945534,93.47227498663268,1
37.01519300555604,26.12929280938445,80.80186745630425,19.371198352425267,22.220725628101327,83.2992754266098,80.61240936317918,76.47800260678557,77.78095117161837,1
26.509932381809506,39.04204775721938,96.26186547254873,24.308058560396475,44.25807155693505,88.67066265372735,90.85111040553706,78.86887927824394,82.81653613418243,1
23.683543943574524,45.882488281961976,93.58651138773135,21.643423257304672,22.163100452766216,80.30681306185949,81.99167957150212,92.3501353682829,72.72105807068866,1
35.54680680424633,22.22322537936308,148.86241840818008,26.70939637654456,45.86059794662305,86.75268623361087,84.65906261314947,71.39869866496551,71.77327670927524,1
36.430571690874324,48.67995432332475,136.82092534902415,30.479522586280893,46.24869526020094,82.24298134602375,91.8438447998445,84.7869971518602,80.73863621796508,1
30.032433540638372,23.994694116879597,94.91697000454418,30.202885718523298,42.78776415122384,80.92714664898566,77.72047283972113,79.31210081260272,88.54243440949196,1
38.91248085257355,25.611292343987078,142.252492100643,37.635710296898665,45.62715906167724,77.25641601089652,87.51748302755139,79.66731345013889,76.73411943871372,1
22.060540586581663,26.387580498483363,90.8371852465354,20.67515590805128,23.07880233545702,79.56483786252511,91.54168146695633,92.11428016034418,84.058697223383,1
24.354190797984216,57.15559306622071,120.11113614613734,43.394184878923404,45.43731933243437,78.7448907698607,75.06539251740442,91.34555936365567,76.96625851307046,1
36.38821463033778,47.32942180552671,146.99849970139013,25.28535320646506,24.784091190335904,86.15467960037203,78.91195412869581,84.97105938931172,79.71532652232602,1
21.85447081533362,46.217100044124166,95.1250977589697,24.007465407484155,31.882706754514533,72.90046278197849,94.49525434723388,76.82297118510834,92.66115796184562,1
46.42726294973302,42.21973985859968,121.18964685944404,35.55535734540659,52.99608387252215,72.31590921719516,94.58046411990527,81.8864086540506,91.39599063737299,1
24.264391113695503,31.712239947804115,86.63314299563699,39.16549886049188,37.6006417180699,86.50032485521152,75.58074825734845,80.2073348447304,82.90043858544075,1
40.217596222536095,44.83558818397405,83.96810840381772,26.354152944409602,53.85992512290549,83.65745174697201,71.66114597231571,78.84045073006239,75.95264068680197,1
31.73610325143276,36.405988795545596,111.67409997883968,37.40540924681932,23.112286061035814,80.75500241856643,76.77304028275132,72.5696394639324,74.82959781832557,1
31.993632426267453,25.816646003704594,148.13381382298962,41.512078684081644,36.7144809847113,73.81107211019759,79.94329893259219,83.57784716788301,93.85218382589285,1
42.94668585833431,47.58389161310932,100.78204638481529,38.00410995620872,22.184081209690472,80.2756777967328,81.02514002327909,77.54578244686209,75.0679149127672,1
34.983864025187415,25.183286717196907,144.38732732849226,16.02589456712499,42.05735918397497,89.7432940830003,85.4701576832606,86.52019857318821,90.20420777281348,1
41.769663909315994,27.626743240846928,142.29271682202855,39.82106734098565,22.754745047898073,92.24053089473142,92.48756900328866,77.98009839563827,79.22425523838844,1
35.155736862583076,52.707972473904235,82.83863511104953,38.23442875363102,26.137873088913206,87.56441424910551,78.25870029767906,80.77908732837004,94.64149618895595,1
37.7871602421579,46.40468384500616,96.16374663758947,35.07870714459558,29.059060852424818,71.49780439702202,91.24961338748021,71.3090093548602,79.2038935090697,1
42.821438836089925,45.2396461685457,117.89722306447648,37.800672572637104,46.206034808256916,86.76024441502796,72.33697302316567,94.81345174763695,78.78791562276815,1
38.21926228763826,36.72811137370896,106.62412959702525,44.38276187495816,25.738674158632616,76.02463973865737,71.04686747433037,82.69025958187939,85.93659072194058,1
38.468453281663656,35.85122072957485,68.63626768768569,27.93338663455049,49.632121865257375,77.88128107566013,82.60112957808653,70.60593985410432,94.03792016567049,1
43.676587742827834,47.61050436741605,149.43282271144426,17.016697048637933,24.616637859078033,74.89683019899961,71.49155558326513,83.5307664690286,94.40524014491082,1
48.472604474581196,49.60022154436183,127.7388601090152,28.8266990888315,21.233555717455474,89.39389476550511,79.81224503085575,91.75884998264124,87.68015366167464,1
31.3014846180601,40.40852809457242,99.39246344022405,16.393009661731437,33.82658966393838,86.21505306593198,92.41945292173085,89.31380335665506,88.86515914090884,1
37.31351471677854,58.77076977394105,115.63516946996621,23.827512242653835,54.28045746899533,85.29587636497952,76.03707590518684,87.52266710323636,84.08505439932568,1
